#SampleID	BioSample	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	anonymized_name	batch_areal_prod	batch_avg_vol_prod	batch_daughter_culture_id	batch_end_date	batch_g_l_finish	batch_g_l_start	batch_id	batch_media_n_source	batch_media_salt_g_l	batch_parent_culture_id	batch_start_date	batch_total_fames_dry	collection_date	collection_timestamp	day	day_of_year	description_duplicate	elite_cells_counted	elite_cells_per_ml	g_dna_plate	g_dna_well	growth_cycle_day	host_subject_id	month	no3_per_l_start_mm	nonchlorophyll_cell_count	od_750_g_ld_panel_growth_rate	od_750_panel_growth_rate	overall_day	panel	par_mol_m2_day	percent_elite	percent_nonchlorophyll	percent_weed	po4_start_mm	sample_drymass	sample_od_750	sample_type	sampling_point_in_growth_cycle	season	system	system_vol_liters	tot_nonchlorophyll_events_ml	total_cells_per_ml	total_growth_cycle_days	total_weed_cells_per_ml	weed_cells_counted	year	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	altitude	assigned_from_geo	common_name	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	extracted_dna_avail_now	geographic_location_country_and_or_sea	host_common_name	host_taxid	latitude	longitude	physical_samp_avail_now	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	title
ERR874276	SAMEA3376134	ERX953879	1902.53	3	1	ERR874276	ERS717896	qiime_ppdid_189:1902.53	53	6.26	0.1	947	9/15/11	2.84	1.04	937	NaNO3	20	928	8/30/11	31.4	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel A5 in system AGS	2.28E+04	2.92E+08	1	C10	10	53	9	3	1934	0.11	0.31	49	A6	30	91	7.74	1.2	1.104	2.22	6.4	bioreactor content	0.6	summer	AGS	200	2.48E+07	3.21E+08	16	3.77E+06	294	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874277	SAMEA3376135	ERX953880	1902.54	5	2	ERR874277	ERS717897	qiime_ppdid_189:1902.54	54	6.26	0.1	947	9/15/11	2.84	1.04	937	NaNO3	20	928	8/30/11	31.4	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel A6 in system AGS	2.24E+04	2.42E+08	1	C11	10	54	9	3	2525	0.02	0.07	49	A7	30	90	10.1	0	1.104	1.58	4.5	bioreactor content	0.6	summer	AGS	200	2.72E+07	2.69E+08	16	2.15E+04	2	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874278	SAMEA3376136	ERX953881	1902.55	4	2	ERR874278	ERS717898	qiime_ppdid_189:1902.55	55	6.26	0.1	947	9/15/11	2.84	1.04	937	NaNO3	20	928	8/30/11	31.4	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel A7 in system AGS	2.30E+04	2.95E+08	1	C12	10	55	9	3	1737	0.11	0.31	49	A8	30	92	6.95	1.1	1.104	2.19	6.3	bioreactor content	0.6	summer	AGS	200	2.23E+07	3.21E+08	16	3.37E+06	262	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874279	SAMEA3376137	ERX953882	1902.56	5	2	ERR874279	ERS717899	qiime_ppdid_189:1902.56	56	6.26	0.1	947	9/15/11	2.84	1.04	937	NaNO3	20	928	8/30/11	31.4	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel A8 in system AGS	2.27E+04	2.78E+08	1	D1	10	56	9	3	2002	0.1	0.29	49	A9	30	91	8.01	1.1	1.104	2.01	5.7	bioreactor content	0.6	summer	AGS	200	2.45E+07	3.05E+08	16	3.23E+06	264	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874280	SAMEA3376138	ERX953883	1902.57	5	2	ERR874280	ERS717900	qiime_ppdid_189:1902.57	57	6.26	0.1	947	9/15/11	2.84	1.04	937	NaNO3	20	928	8/30/11	31.4	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel A9 in system AGS	2.26E+04	2.73E+08	1	D2	10	57	9	3	2155	0.09	0.26	49	A10	30	90	8.62	1.1	1.104	1.95	5.6	bioreactor content	0.6	summer	AGS	200	2.61E+07	3.03E+08	16	3.22E+06	266	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874281	SAMEA3376139	ERX953884	1902.58	5	2	ERR874281	ERS717901	qiime_ppdid_189:1902.58	58	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel A10 in system AGS	2.29E+04	3.62E+08	1	D3	14	58	9	3	1993	0.15	0.42	48	B3	31	92	7.97	0.3	1.104	2.37	6.8	bioreactor content	0.7	summer	AGS	200	3.15E+07	3.95E+08	19	1.22E+06	77	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874282	SAMEA3376140	ERX953885	1902.59	4	1	ERR874282	ERS717902	qiime_ppdid_189:1902.59	59	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel B3 in system AGS	2.26E+04	3.18E+08	1	D4	14	59	9	3	2295	0.12	0.34	48	B4	31	91	9.18	0.2	1.104	2.29	6.5	bioreactor content	0.7	summer	AGS	200	3.23E+07	3.51E+08	19	7.87E+05	56	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874283	SAMEA3376141	ERX953886	1902.6	5	2	ERR874283	ERS717903	qiime_ppdid_189:1902.60	60	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel B4 in system AGS	1.97E+04	1.70E+08	1	D5	14	60	9	3	5229	-0.02	-0.06	48	B5	31	79	20.92	0.2	1.104	2.36	6.7	bioreactor content	0.7	summer	AGS	200	4.53E+07	2.16E+08	19	3.20E+05	37	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874284	SAMEA3376142	ERX953887	1902.61	3	1	ERR874284	ERS717904	qiime_ppdid_189:1902.61	61	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel B5 in system AGS	2.32E+04	3.29E+08	1	D6	14	61	9	3	1662	0.09	0.25	48	B6	31	93	6.65	0.4	1.104	2.37	6.8	bioreactor content	0.7	summer	AGS	200	2.35E+07	3.54E+08	19	1.57E+06	111	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874285	SAMEA3376143	ERX953888	1902.62	4	2	ERR874285	ERS717905	qiime_ppdid_189:1902.62	62	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel B6 in system AGS	2.30E+04	2.99E+08	1	D7	14	62	9	3	1857	0.07	0.2	48	B7	31	92	7.43	0.4	1.104	2.29	6.5	bioreactor content	0.7	summer	AGS	200	2.41E+07	3.25E+08	19	1.36E+06	105	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874286	SAMEA3376144	ERX953889	1902.63	5	2	ERR874286	ERS717906	qiime_ppdid_189:1902.63	63	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel B7 in system AGS	2.32E+04	3.16E+08	1	D8	14	63	9	3	1604	0.08	0.23	48	B8	31	93	6.42	0.6	1.104	2.36	6.7	bioreactor content	0.7	summer	AGS	200	2.18E+07	3.40E+08	19	2.08E+06	153	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874287	SAMEA3376145	ERX953890	1902.64	4	2	ERR874287	ERS717907	qiime_ppdid_189:1902.64	64	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel B8 in system AGS	2.34E+04	3.39E+08	1	D9	14	64	9	3	1447	0.11	0.3	48	B9	31	94	5.79	0.6	1.104	2.56	7.3	bioreactor content	0.7	summer	AGS	200	2.09E+07	3.62E+08	19	2.30E+06	159	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874288	SAMEA3376146	ERX953891	1902.65	4	1	ERR874288	ERS717908	qiime_ppdid_189:1902.65	65	6.46	0.1	944	9/14/11	3.17	0.95	936	NaNO3	20	927	8/26/11	38.5	9/9/11	9/9/11 0:00	9	252	Bioreactor sample taken from panel B9 in system AGS	2.30E+04	3.08E+08	1	D10	14	65	9	3	1925	0.09	0.26	48	B10	31	92	7.7	0.4	1.104	2.47	7	bioreactor content	0.7	summer	AGS	200	2.59E+07	3.36E+08	19	1.38E+06	103	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874289	SAMEA3376147	ERX953892	1902.66	3	1	ERR874289	ERS717909	qiime_ppdid_189:1902.66	66	4.6	0.07	958	10/5/11	2.7	0.99	947	NaNO3	20	937	9/15/11	36.9	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel B10 in system AGS	2.33E+04	4.14E+08	3	B11	8	66	9	3	1649	0.13	0.36	69	A3	30	93	6.6	0.1	1.104	2.03	5.8	bioreactor content	0.4	fall	AGS	200	2.93E+07	4.44E+08	20	3.37E+05	19	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874290	SAMEA3376148	ERX953893	1902.67	3	1	ERR874290	ERS717910	qiime_ppdid_189:1902.67	67	4.6	0.07	958	10/5/11	2.7	0.99	947	NaNO3	20	937	9/15/11	36.9	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel A3 in system AGS	2.35E+04	3.27E+08	3	B12	8	67	9	3	1522	0.09	0.25	69	A4	30	94	6.09	0	1.104	1.68	4.8	bioreactor content	0.4	fall	AGS	200	2.12E+07	3.49E+08	20	1.25E+05	9	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874291	SAMEA3376149	ERX953894	1902.68	4	1	ERR874291	ERS717911	qiime_ppdid_189:1902.68	68	4.6	0.07	958	10/5/11	2.7	0.99	947	NaNO3	20	937	9/15/11	36.9	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel A4 in system AGS	2.33E+04	3.77E+08	3	C1	8	68	9	3	1657	0.12	0.33	69	A6	30	93	6.63	0.1	1.104	1.9	5.4	bioreactor content	0.4	fall	AGS	200	2.68E+07	4.04E+08	20	3.88E+05	24	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874292	SAMEA3376150	ERX953895	1902.69	4	2	ERR874292	ERS717912	qiime_ppdid_189:1902.69	69	4.6	0.07	958	10/5/11	2.7	0.99	947	NaNO3	20	937	9/15/11	36.9	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel A6 in system AGS	2.36E+04	3.23E+08	3	C2	8	69	9	3	1347	0.08	0.23	69	A8	30	95	5.39	0	1.104	1.72	4.9	bioreactor content	0.4	fall	AGS	200	1.84E+07	3.42E+08	20	1.51E+05	11	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874293	SAMEA3376151	ERX953896	1902.7	3	1	ERR874293	ERS717913	qiime_ppdid_189:1902.70	70	4.6	0.07	958	10/5/11	2.7	0.99	947	NaNO3	20	937	9/15/11	36.9	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel A8 in system AGS	2.39E+04	3.77E+08	3	C3	8	70	9	3	1110	0.08	0.24	69	A9	30	95	4.44	0	1.104	1.68	4.8	bioreactor content	0.4	fall	AGS	200	1.75E+07	3.95E+08	20	1.74E+05	11	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874294	SAMEA3376152	ERX953897	1902.71	4	1	ERR874294	ERS717914	qiime_ppdid_189:1902.71	71	4.6	0.07	958	10/5/11	2.7	0.99	947	NaNO3	20	937	9/15/11	36.9	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel A9 in system AGS	2.38E+04	3.21E+08	3	C4	8	71	9	3	1230	0.09	0.25	69	A10	30	95	4.92	0	1.104	1.72	4.9	bioreactor content	0.4	fall	AGS	200	1.66E+07	3.38E+08	20	1.35E+04	1	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874295	SAMEA3376153	ERX953898	1902.72	4	2	ERR874295	ERS717915	qiime_ppdid_189:1902.72	72	3.99	0.06	957	10/4/11	2.68	1.17	944	NaNO3	20	936	9/14/11	42.4	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel A10 in system AGS	2.36E+04	3.36E+08	3	C5	9	72	9	3	1362	0.09	0.26	68	B3	29	94	5.45	0.1	1.104	1.91	5.5	bioreactor content	0.5	fall	AGS	200	1.94E+07	3.56E+08	20	4.13E+05	29	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874296	SAMEA3376154	ERX953899	1902.73	4	1	ERR874296	ERS717916	qiime_ppdid_189:1902.73	73	3.99	0.06	957	10/4/11	2.68	1.17	944	NaNO3	20	936	9/14/11	42.4	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel B3 in system AGS	2.41E+04	3.47E+08	3	C6	9	73	9	3	941	0.09	0.25	68	B4	29	96	3.76	0	1.104	1.92	5.5	bioreactor content	0.5	fall	AGS	200	1.36E+07	3.61E+08	20	2.89E+04	2	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874297	SAMEA3376155	ERX953900	1902.74	3	1	ERR874297	ERS717917	qiime_ppdid_189:1902.74	74	3.99	0.06	957	10/4/11	2.68	1.17	944	NaNO3	20	936	9/14/11	42.4	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel B4 in system AGS	2.40E+04	3.44E+08	3	C7	9	74	9	3	956	0.09	0.24	68	B6	29	96	3.82	0	1.104	1.94	5.5	bioreactor content	0.5	fall	AGS	200	1.37E+07	3.58E+08	20	1.00E+05	7	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874298	SAMEA3376156	ERX953901	1902.75	3	1	ERR874298	ERS717918	qiime_ppdid_189:1902.75	75	3.99	0.06	957	10/4/11	2.68	1.17	944	NaNO3	20	936	9/14/11	42.4	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel B6 in system AGS	2.40E+04	3.56E+08	3	C8	9	75	9	3	1027	0.09	0.25	68	B7	29	96	4.11	0	1.104	2.01	5.7	bioreactor content	0.5	fall	AGS	200	1.52E+07	3.71E+08	20	1.63E+05	11	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874299	SAMEA3376157	ERX953902	1902.76	3	1	ERR874299	ERS717919	qiime_ppdid_189:1902.76	76	3.99	0.06	957	10/4/11	2.68	1.17	944	NaNO3	20	936	9/14/11	42.4	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel B7 in system AGS	2.40E+04	3.31E+08	3	C9	9	76	9	3	1017	0.08	0.23	68	B8	29	96	4.07	0.1	1.104	1.83	5.2	bioreactor content	0.5	fall	AGS	200	1.41E+07	3.46E+08	20	2.49E+05	18	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874300	SAMEA3376158	ERX953903	1902.77	3	1	ERR874300	ERS717920	qiime_ppdid_189:1902.77	77	3.99	0.06	957	10/4/11	2.68	1.17	944	NaNO3	20	936	9/14/11	42.4	9/23/11	9/23/11 0:00	23	266	Bioreactor sample taken from panel B8 in system AGS	2.38E+04	3.49E+08	3	C10	9	77	9	3	1202	0.08	0.24	68	B9	29	95	4.81	0.1	1.104	1.92	5.5	bioreactor content	0.5	fall	AGS	200	1.77E+07	3.68E+08	20	3.23E+05	22	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
