#SampleID	AvgSpotLen_l	BioSample_s	Experiment_s	Library_Name_s	region	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	collection_date_s	isolation_source_s	lat_lon_s	misc_param_s	Assay_Type_s	BioProject_s	BioSampleModel_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s	geo_loc_name_s	host_s
SRR5380186	250	SAMN06566482	SRX2675416	VAS2.1	VA	3/27/17	2	1	3/27/17	SRR5380186	SRS2074516	VAS2.1	missing	Sediment	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380187	250	SAMN06566472	SRX2675417	VAS1.6	VA	3/27/17	5	3	3/27/17	SRR5380187	SRS2074517	VAS1.6	missing	Sediment	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380188	250	SAMN06566473	SRX2675418	VAS1.20	VA	3/27/17	9	4	3/27/17	SRR5380188	SRS2074519	VAS1.20	missing	Sediment	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380189	250	SAMN06566471	SRX2675419	VAS1.1	VA	3/27/17	9	5	3/27/17	SRR5380189	SRS2074518	VAS1.1	missing	Sediment	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380190	250	SAMN06566480	SRX2675420	VAR2.6	VA	3/27/17	24	12	3/27/17	SRR5380190	SRS2074520	VAR2.6	missing	Roots	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380191	250	SAMN06566481	SRX2675421	VAR2.20	VA	3/27/17	3	1	3/27/17	SRR5380191	SRS2074521	VAR2.20	missing	Roots	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380192	250	SAMN06566470	SRX2675422	VAR1.20	VA	3/27/17	4	2	3/27/17	SRR5380192	SRS2074522	VAR1.20	missing	Roots	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380193	250	SAMN06566469	SRX2675423	VAR1.1	VA	3/27/17	14	7	3/27/17	SRR5380193	SRS2074523	VAR1.1	missing	Roots	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380194	250	SAMN06566478	SRX2675424	VAL2.6	VA	3/27/17	12	5	3/27/17	SRR5380194	SRS2074524	VAL2.6	missing	Leaf	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380195	250	SAMN06566479	SRX2675425	VAL2.20	VA	3/27/17	3	1	3/27/17	SRR5380195	SRS2074525	VAL2.20	missing	Leaf	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380196	250	SAMN06566477	SRX2675426	VAL2.1	VA	3/27/17	8	3	3/27/17	SRR5380196	SRS2074526	VAL2.1	missing	Leaf	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380197	250	SAMN06566467	SRX2675427	VAL1.6	VA	3/27/17	24	12	3/27/17	SRR5380197	SRS2074527	VAL1.6	missing	Leaf	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380198	250	SAMN06566468	SRX2675428	VAL1.20	VA	3/27/17	2	1	3/27/17	SRR5380198	SRS2074528	VAL1.20	missing	Leaf	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380199	250	SAMN06566466	SRX2675429	VAL1.1	VA	3/27/17	5	2	3/27/17	SRR5380199	SRS2074529	VAL1.1	missing	Leaf	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380775	250	SAMN06566370	SRX2676000	BCL1.6	BC	3/27/17	59	33	3/27/17	SRR5380775	SRS2074283	BCL1.6	16-May-14	Leaf	49 N 123.1 W	ZenSite:BC	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380776	250	SAMN06566371	SRX2676001	BCL1.20	BC	3/27/17	0	0	3/27/17	SRR5380776	SRS2074284	BCL1.20	16-May-14	Leaf	49 N 123.1 W	ZenSite:BC	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380777	250	SAMN06566369	SRX2676002	BCL1.1	BC	3/27/17	0	0	3/27/17	SRR5380777	SRS2074285	BCL1.1	16-May-14	Leaf	49 N 123.1 W	ZenSite:BC	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380778	250	SAMN06566533	SRX2676003	BBW2.6	BB	3/27/17	0	0	3/27/17	SRR5380778	SRS2074286	BBW2.6	7-Jul-14	Water	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380779	250	SAMN06566534	SRX2676004	BBW2.20	BB	3/27/17	0	0	3/27/17	SRR5380779	SRS2074287	BBW2.20	7-Jul-14	Water	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380780	250	SAMN06566532	SRX2676005	BBW2.1	BB	3/27/17	0	0	3/27/17	SRR5380780	SRS2074288	BBW2.1	7-Jul-14	Water	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380781	250	SAMN06566521	SRX2676006	BBW1.6	BB	3/27/17	0	0	3/27/17	SRR5380781	SRS2074289	BBW1.6	26-Jun-14	Water	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380782	250	SAMN06566522	SRX2676007	BBW1.20	BB	3/27/17	0	0	3/27/17	SRR5380782	SRS2074290	BBW1.20	26-Jun-14	Water	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380783	250	SAMN06566520	SRX2676008	BBW1.1	BB	3/27/17	0	0	3/27/17	SRR5380783	SRS2074291	BBW1.1	26-Jun-14	Water	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380785	250	SAMN06566531	SRX2676010	BBS2.20	BB	3/27/17	0	0	3/27/17	SRR5380785	SRS2074293	BBS2.20	7-Jul-14	Sediment	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380786	250	SAMN06566529	SRX2676011	BBS2.1	BB	3/27/17	0	0	3/27/17	SRR5380786	SRS2074294	BBS2.1	7-Jul-14	Sediment	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380787	250	SAMN06566518	SRX2676012	BBS1.6	BB	3/27/17	0	0	3/27/17	SRR5380787	SRS2074295	BBS1.6	26-Jun-14	Sediment	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380788	500	SAMN06566519	SRX2676013	BBS1.20	BB	4/1/17	0	0	4/3/17	SRR5380788	SRS2074296	BBS1.20	26-Jun-14	Sediment	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380789	250	SAMN06566517	SRX2676014	BBS1.1	BB	3/27/17	0	0	3/27/17	SRR5380789	SRS2074297	BBS1.1	26-Jun-14	Sediment	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380790	250	SAMN06566527	SRX2676015	BBR2.6	BB	3/27/17	0	0	3/27/17	SRR5380790	SRS2074298	BBR2.6	7-Jul-14	Roots	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380791	250	SAMN06566528	SRX2676016	BBR2.20	BB	3/27/17	0	0	3/27/17	SRR5380791	SRS2074299	BBR2.20	7-Jul-14	Roots	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380792	250	SAMN06566526	SRX2676017	BBR2.1	BB	3/27/17	0	0	3/27/17	SRR5380792	SRS2074300	BBR2.1	7-Jul-14	Roots	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380793	250	SAMN06566515	SRX2676018	BBR1.6	BB	3/27/17	0	0	3/27/17	SRR5380793	SRS2074301	BBR1.6	26-Jun-14	Roots	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380794	250	SAMN06566516	SRX2676019	BBR1.20	BB	3/27/17	0	0	3/27/17	SRR5380794	SRS2074302	BBR1.20	26-Jun-14	Roots	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380795	250	SAMN06566514	SRX2676020	BBR1.1	BB	3/27/17	0	0	3/27/17	SRR5380795	SRS2074303	BBR1.1	26-Jun-14	Roots	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380796	250	SAMN06566524	SRX2676021	BBL2.6	BB	3/27/17	0	0	3/27/17	SRR5380796	SRS2074304	BBL2.6	7-Jul-14	Leaf	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380797	250	SAMN06566525	SRX2676022	BBL2.20	BB	3/27/17	0	0	3/27/17	SRR5380797	SRS2074305	BBL2.20	7-Jul-14	Leaf	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380798	250	SAMN06566523	SRX2676023	BBL2.1	BB	3/27/17	35	20	3/27/17	SRR5380798	SRS2074306	BBL2.1	7-Jul-14	Leaf	38.1496437 N 122.9063846 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380799	250	SAMN06566512	SRX2676024	BBL1.6	BB	3/27/17	0	0	3/27/17	SRR5380799	SRS2074307	BBL1.6	26-Jun-14	Leaf	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380800	250	SAMN06566513	SRX2676025	BBL1.20	BB	3/27/17	0	0	3/27/17	SRR5380800	SRS2074308	BBL1.20	26-Jun-14	Leaf	38.319755 N 123.055136 W	ZenSite:BB	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380805	250	SAMN06566585	SRX2676028	WAW2.6	WA	3/27/17	5	2	3/27/17	SRR5380805	SRS2074486	WAW2.6	2014-06-13T11:40:00	Water	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380806	250	SAMN06566586	SRX2676029	WAW2.20	WA	3/27/17	8	4	3/27/17	SRR5380806	SRS2074484	WAW2.20	2014-06-13T11:40:00	Water	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380807	250	SAMN06566584	SRX2676030	WAW2.1	WA	3/27/17	2	1	3/27/17	SRR5380807	SRS2074485	WAW2.1	2014-06-13T11:40:00	Water	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380808	250	SAMN06566573	SRX2676031	WAW1.6	WA	3/27/17	10	6	3/27/17	SRR5380808	SRS2074487	WAW1.6	2014-06-27T10:00:00	Water	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380809	250	SAMN06566574	SRX2676032	WAW1.20	WA	3/27/17	0	0	3/27/17	SRR5380809	SRS2074488	WAW1.20	2014-06-27T10:00:00	Water	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380810	250	SAMN06566572	SRX2676033	WAW1.1	WA	3/27/17	7	4	3/27/17	SRR5380810	SRS2074489	WAW1.1	2014-06-27T10:00:00	Water	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380811	250	SAMN06566582	SRX2676034	WAS2.6	WA	3/27/17	0	0	3/27/17	SRR5380811	SRS2074490	WAS2.6	2014-06-13T11:40:00	Sediment	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380812	250	SAMN06566583	SRX2676035	WAS2.20	WA	3/27/17	0	0	3/27/17	SRR5380812	SRS2074491	WAS2.20	2014-06-13T11:40:00	Sediment	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380813	250	SAMN06566581	SRX2676036	WAS2.1	WA	3/27/17	0	0	3/27/17	SRR5380813	SRS2074492	WAS2.1	2014-06-13T11:40:00	Sediment	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380814	250	SAMN06566570	SRX2676037	WAS1.6	WA	3/27/17	0	0	3/27/17	SRR5380814	SRS2074493	WAS1.6	2014-06-27T10:00:00	Sediment	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380815	250	SAMN06566571	SRX2676038	WAS1.20	WA	3/27/17	0	0	3/27/17	SRR5380815	SRS2074495	WAS1.20	2014-06-27T10:00:00	Sediment	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380816	250	SAMN06566569	SRX2676039	WAS1.1	WA	3/27/17	0	0	3/27/17	SRR5380816	SRS2074494	WAS1.1	2014-06-27T10:00:00	Sediment	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380817	250	SAMN06566579	SRX2676040	WAR2.6	WA	3/27/17	0	0	3/27/17	SRR5380817	SRS2074496	WAR2.6	2014-06-13T11:40:00	Roots	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380818	250	SAMN06566580	SRX2676041	WAR2.20	WA	3/27/17	0	0	3/27/17	SRR5380818	SRS2074497	WAR2.20	2014-06-13T11:40:00	Roots	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380819	250	SAMN06566578	SRX2676042	WAR2.1	WA	3/27/17	0	0	3/27/17	SRR5380819	SRS2074498	WAR2.1	2014-06-13T11:40:00	Roots	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380820	250	SAMN06566567	SRX2676043	WAR1.6	WA	3/27/17	0	0	3/27/17	SRR5380820	SRS2074499	WAR1.6	2014-06-27T10:00:00	Roots	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380821	250	SAMN06566568	SRX2676044	WAR1.20	WA	3/27/17	0	0	3/27/17	SRR5380821	SRS2074500	WAR1.20	2014-06-27T10:00:00	Roots	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380822	250	SAMN06566566	SRX2676045	WAR1.1	WA	3/27/17	0	0	3/27/17	SRR5380822	SRS2074501	WAR1.1	2014-06-27T10:00:00	Roots	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380823	250	SAMN06566576	SRX2676046	WAL2.6	WA	3/27/17	39	22	3/27/17	SRR5380823	SRS2074502	WAL2.6	2014-06-13T11:40:00	Leaf	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380824	250	SAMN06566577	SRX2676047	WAL2.20	WA	3/27/17	1	0	3/27/17	SRR5380824	SRS2074503	WAL2.20	2014-06-13T11:40:00	Leaf	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380825	250	SAMN06566575	SRX2676048	WAL2.1	WA	3/27/17	0	0	3/27/17	SRR5380825	SRS2074504	WAL2.1	2014-06-13T11:40:00	Leaf	47.809 N 122.815 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380826	250	SAMN06566564	SRX2676049	WAL1.6	WA	3/27/17	0	0	3/27/17	SRR5380826	SRS2074505	WAL1.6	2014-06-27T10:00:00	Leaf	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380827	250	SAMN06566565	SRX2676050	WAL1.20	WA	3/27/17	0	0	3/27/17	SRR5380827	SRS2074506	WAL1.20	2014-06-27T10:00:00	Leaf	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380828	250	SAMN06566563	SRX2676051	WAL1.1	WA	3/27/17	0	0	3/27/17	SRR5380828	SRS2074507	WAL1.1	2014-06-27T10:00:00	Leaf	46.474 N 124.028 W	ZenSite:WA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380829	250	SAMN06566486	SRX2676052	VAW2.6	VA	3/27/17	0	0	3/27/17	SRR5380829	SRS2074508	VAW2.6	missing	Water	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380830	250	SAMN06566487	SRX2676053	VAW2.20	VA	3/27/17	2	1	3/27/17	SRR5380830	SRS2074509	VAW2.20	missing	Water	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380831	250	SAMN06566485	SRX2676054	VAW2.1	VA	3/27/17	0	0	3/27/17	SRR5380831	SRS2074510	VAW2.1	missing	Water	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380832	250	SAMN06566475	SRX2676055	VAW1.6	VA	3/27/17	0	0	3/27/17	SRR5380832	SRS2074511	VAW1.6	missing	Water	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380833	250	SAMN06566476	SRX2676056	VAW1.20	VA	3/27/17	0	0	3/27/17	SRR5380833	SRS2074512	VAW1.20	missing	Water	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380834	250	SAMN06566474	SRX2676057	VAW1.1	VA	3/27/17	13	8	3/27/17	SRR5380834	SRS2074513	VAW1.1	missing	Water	37.2204206 N 76.4013352 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
SRR5380835	250	SAMN06566483	SRX2676058	VAS2.6	VA	3/27/17	0	0	3/27/17	SRR5380835	SRS2074515	VAS2.6	missing	Sediment	37.2543093 N 76.4374474 W	ZenSite:VA	AMPLICON	PRJNA379026	Metagenome or environmental	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	plant metagenome	ILLUMINA	SRP102519	missing	Zostera marina
